article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,status,item_type,price,popularity,price_segment
0784855001,784855,Royal wedding Dress,265,Dress,Garment Full body,1010021,Lace,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long dress with a lace bodice and skirt in an airy weave. Scalloped V-neck with support panels at the top, an opening with covered buttons at the back of the neck and a concealed zip at the back. Long lace sleeves with scalloped trims, a seam at the waist with a grosgrain band and concealed, adjustable elastication, and a gently flared skirt. Lined.",Active,Fashion,0.13557628,3,Premium
0784878001,784878,Endive Wedding Dress,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long wedding dress in a sturdy weave with a deep V-neck at the back and a straight cut at the top with narrow shoulder straps. Concealed zip in one side, a seam at the waist and a flared, circular skirt. Lined.",Active,Fashion,0.25252542,4,Premium
0784922002,784922,Jax Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Straight-cut satin top with spaghetti shoulder straps that cross and tie at the back. Double layer at the top.,Active,Fashion,0.030491525,6,Medium
0784922003,784922,Jax Top,253,Vest top,Garment Upper body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Straight-cut satin top with spaghetti shoulder straps that cross and tie at the back. Double layer at the top.,Active,Fashion,0.020322034,1,Medium
0784926001,784926,Lee rib,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves.",Active,Fashion,0.02201695,419,Medium
0784926002,784926,Lee rib,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves.",Active,Fashion,0.02201695,228,Medium
0784926003,784926,Lee rib,254,Top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves.",Active,Fashion,0.02201695,26,Medium
0784926014,784926,Lee rib,254,Top,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves.",New,Fashion,0.02201695,155,Medium
0784984001,784984,Honeymoon wedding dress,265,Dress,Garment Full body,1010028,Mesh,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long tulle dress with a wrapover bodice and shoulder straps with decorative knots at the ends. Concealed zip and an opening with covered buttons at the back, a seam at the waist and a flared skirt with an extra layer of tulle for added width. Satin lining.",Active,Fashion,0.12201695,3,Premium
0785018002,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,112,Budget
0785018003,785018,Shenzi LP,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,386,Budget
0785018004,785018,Shenzi LP,254,Top,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,106,Budget
0785018005,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,2,Budget
0785018008,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,139,Budget
0785018009,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,46,Budget
0785018010,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,Active,Fashion,0.016932203,50,Budget
0785018013,785018,Shenzi LP,254,Top,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,New,Fashion,0.016932203,66,Budget
0785018014,785018,Shenzi LP,254,Top,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.,New,Fashion,0.016932203,35,Budget
0785034008,785034,Birdie LL PJ (J),297,Pyjama set,Nightwear,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in supersoft jersey. Top with a V-neck, dropped shoulders, long sleeves and rounded hem. Bottoms with an elasticated waist and tapered legs.",Active,Fashion,0.05083051,338,Premium
0785034009,785034,Birdie LL PJ (J),297,Pyjama set,Nightwear,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in supersoft jersey. Top with a V-neck, dropped shoulders, long sleeves and rounded hem. Bottoms with an elasticated waist and tapered legs.",New,Fashion,0.05083051,365,Premium
0785041005,785041,Capri body,256,Bodysuit,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, long-sleeved body in soft cotton jersey with a slightly wider neckline, low-cut back and press-studs at the crotch.",Active,Fashion,0.0060847457,13,Budget
0785058002,785058,Patricia LL PJ (j),297,Pyjama set,Nightwear,1010010,Melange,9,Black,4,Dark,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in soft, gently draping viscose jersey. Wide top with dropped shoulders, long sleeves and short slits in the sides. Wide, straight-cut bottoms with covered elastication at the waist and lace at the hems.",Active,Fashion,0.017694915,2,Medium
0785060001,785060,Sara LL PJ (J),297,Pyjama set,Nightwear,1010001,All over pattern,9,Black,4,Dark,5,Black,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in soft, patterned cotton jersey. Long-sleeved shirt with notch lapels and buttons down the front. Bottoms with an elasticated waist and straight, wide legs.",Active,Fashion,0.02201695,1,Medium
0785060003,785060,Sara LL PJ (J),297,Pyjama set,Nightwear,1010006,Dot,13,Beige,1,Dusty Light,11,Beige,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in soft, patterned cotton jersey. Long-sleeved shirt with notch lapels and buttons down the front. Bottoms with an elasticated waist and straight, wide legs.",New,Fashion,0.042355932,130,Premium
0785069002,785069,Phoebe velour PJ (J),297,Pyjama set,Nightwear,1010008,Front print,9,Black,4,Dark,5,Black,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas in soft velour. Long-sleeved top with ribbing around the neckline and cuffs. Wide bottoms with an elasticated waist.,Active,Fashion,0.02201695,1,Medium
0785071004,785071,DIV Livia tee,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Top in soft viscose jersey with a slight sheen and visible seams. Slightly wider neckline, short sleeves and a rounded hem. Longer at the back.",Active,Fashion,0.02540678,2,Medium
0785071006,785071,DIV Livia tee,255,T-shirt,Garment Upper body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Top in soft viscose jersey with a slight sheen and visible seams. Slightly wider neckline, short sleeves and a rounded hem. Longer at the back.",Active,Fashion,0.010152542,2,Budget
0785081001,785081,Belgrade dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch jersey with a turtle neck, visible zip at the back, cut-out section at the sides and a covered metal ring at the front. Unlined.",Active,Fashion,0.02201695,1,Medium
0785086002,785086,CAMP Delilah n-slip (W),293,Night gown,Nightwear,1010021,Lace,43,Dark Red,4,Dark,18,Red,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short satin nightslip with a V-neck, lace trims at the top and hem, and adjustable spaghetti shoulder straps.",Active,Fashion,0.042355932,1,Premium
0785089001,785089,CAMP Etienne 2p Shorts (W),296,Pyjama bottom,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Shorts in soft, cool satin with an elasticated waist.",Active,Fashion,0.010152542,1,Budget
0785090001,785090,Etienne LL PJ (W),297,Pyjama set,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas with a shirt and bottoms in soft satin. Short-sleeved shirt with notch lapels and buttons down the front. Wide, ankle-length bottoms with an elasticated waist.",Active,Fashion,0.05083051,26,Premium
0785090002,785090,Etienne LL PJ (W),297,Pyjama set,Nightwear,1010016,Solid,52,Pink,1,Dusty Light,1,Mole,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas with a shirt and bottoms in soft satin. Short-sleeved shirt with notch lapels and buttons down the front. Wide, ankle-length bottoms with an elasticated waist.",New,Fashion,0.05083051,73,Premium
0785226001,785226,Siames slacks,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length cigarette trousers in woven fabric with a high waist, concealed hook-and-eye fastener, zip fly and adjustable belt. Side pockets, fake welt back pockets and tapered legs with creases.",Active,Fashion,0.059305083,1,Premium
0785226002,785226,Siames slacks,272,Trousers,Garment Lower body,1010026,Other structure,8,Dark Grey,4,Dark,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length cigarette trousers in woven fabric with a high waist, concealed hook-and-eye fastener, zip fly and adjustable belt. Side pockets, fake welt back pockets and tapered legs with creases.",Active,Fashion,0.018627118,23,Medium
0785226004,785226,Siames slacks,272,Trousers,Garment Lower body,1010026,Other structure,71,Light Blue,1,Dusty Light,2,Blue,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length cigarette trousers in woven fabric with a high waist, concealed hook-and-eye fastener, zip fly and adjustable belt. Side pockets, fake welt back pockets and tapered legs with creases.",Active,Fashion,0.030491525,37,Medium
0785227001,785227,CS Elegant Dress,265,Dress,Garment Full body,1010002,Application/3D,11,Off White,1,Dusty Light,-1,Unknown,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long dress in chiffon with beaded and sequined embroidery. Round neckline, a covered button at the back of the neck and a loose yoke that leaves part of the back open. Concealed, adjustable spaghetti shoulder straps and short, raglan butterfly sleeves. Gathered seam at the waist and a skirt with a concealed zip at the back. Partly lined.",Active,Fashion,0.08811864,1,Premium
0785313001,785313,Dress up Hampus fun hat,496,Beanie,Accessories,1010002,Application/3D,32,Orange,7,Medium,3,Orange,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Lightly padded hat in jersey with a felt appliqué at the top and elastication around the edge.,Active,Fashion,0.009135593,2,Budget
0785321001,785321,Glove Fingerless,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Fingerless gloves in a soft, fine knit.",Active,Fashion,0.005,8,Budget
0785364002,785364,Pearl stockings,304,Underwear Tights,Socks & Tights,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Tights with an elasticated waist.,Active,Basic,0.004220339,3,Budget
0785402001,785402,ED Debbie jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"3/4-length jumpsuit in viscose jersey with a deep wrapover V-neck, a seam with narrow, concealed elastication at the waist, a low crotch and wide legs. Unlined.",Active,Fashion,0.02201695,10,Medium
0785402004,785402,ED Debbie jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"3/4-length jumpsuit in viscose jersey with a deep wrapover V-neck, a seam with narrow, concealed elastication at the waist, a low crotch and wide legs. Unlined.",Active,Fashion,0.02201695,6,Medium
0785416004,785416,Sunset,275,Skirt,Garment Lower body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Pleated, calf-length skirt in woven fabric with a high, elasticated waist. Unlined.",Active,Fashion,0.02540678,4,Medium
0785440001,785440,Flirty Nanna necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Short necklace in metal decorated with shells. Adjustable length 35.5-45.5 cm.,Active,Fashion,0.013542373,10,Budget
0785444001,785444,Ciara fancy,272,Trousers,Garment Lower body,1010017,Stripe,73,Dark Blue,5,Bright,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in an airy cotton and linen weave with a high, elasticated waist, side pockets and straight, wide legs.",Active,Fashion,0.013542373,1,Budget
0785453001,785453,Parrot Jacket,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Lightly padded parka in woven fabric with a hood lined with faux fur and a zip with a wind flap and buttons down the front. Drawstring below the bust and at the hem, flap front pockets and inner ribbing at the cuffs. Lined.",Active,Fashion,0.13557628,1,Premium
0785456003,785456,Centeral Padded Jacket,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Padded jacket in woven fabric with a high collar, lined hood and a zip and wind flap with press-studs down the front. Side pockets with a press-stud, a detachable tie belt at the waist and elastication at the cuffs. Rounded and slightly longer at the back. Lined.",Active,Fashion,0.11498305,7,Premium
0785464001,785464,KLARA trousers,272,Trousers,Garment Lower body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports trousers in fast-drying jersey with wide elastication at the waist, side pockets, a slightly lower crotch and tapered legs.",Active,Fashion,0.016932203,1,Budget
0785505001,785505,Papaya Glove,71,Gloves,Accessories,1010005,Colour blocking,9,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Leather gloves with uppers in soft, felted fabric containing some wool. Fine-knit lining.",Active,Fashion,0.041932203,16,Premium
0785515002,785515,Mastiff Essential blazer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently fitted, single-breasted jacket in woven fabric with notch lapels, jetted front pockets, long sleeves with decorative buttons at the cuffs, and a single back vent. Lined.",Active,Basic,0.059305083,277,Premium
0785515003,785515,Mastiff Essential blazer,264,Blazer,Garment Upper body,1010004,Check,3,Silver,3,Light,15,Metal,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently fitted, single-breasted jacket in woven fabric with notch lapels, jetted front pockets, long sleeves with decorative buttons at the cuffs, and a single back vent. Lined.",Active,Basic,0.059305083,44,Premium
0785520001,785520,Newton skinny blz,264,Blazer,Garment Upper body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels and a decorative buttonhole. Chest pocket, jetted front pockets and three inner pockets, one with a button. Fastening with one button at the front, decorative buttons at the cuffs, and a single back vent. Lined. Skinny Fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This, combined with narrow shoulders and sleeves, creates a completely fitted silhouette.",Active,Fashion,0.059305083,2,Premium
0785575001,785575,&denim festive HW ankle,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with hard-worn details, a high waist, zip fly and button and super-skinny legs.",Active,Fashion,0.05083051,43,Premium
0785575002,785575,&denim festive HW ankle,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with hard-worn details, a high waist, zip fly and button and super-skinny legs.",Active,Fashion,0.05083051,12,Premium
0785593008,785593,MC Brix skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short, gently flared skirt in woven fabric with a concealed zip at the back and a high waist with a decorative metal buckle at the front.",Active,Fashion,0.022864407,1,Medium
0785593009,785593,MC Brix skirt,275,Skirt,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short, gently flared skirt in woven fabric with a concealed zip at the back and a high waist with a decorative metal buckle at the front.",Active,Fashion,0.05083051,1,Premium
0785665001,785665,Plum turtleneck,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted jumper in a soft rib knit with a turtle neck, buttons on one shoulder and long sleeves with sewn-in turn-ups at the cuffs.",Active,Fashion,0.042355932,21,Premium
0785695001,785695,Bridgette clutch,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag with a detachable metal chain shoulder strap, open inner compartment and flap with a decorative metal buckle and concealed magnetic fastener. Lined. Depth 5 cm. Height 15 cm. Length 20 cm.",Active,Fashion,0.016932203,5,Budget
0785695003,785695,Bridgette clutch,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag with a detachable metal chain shoulder strap, open inner compartment and flap with a decorative metal buckle and concealed magnetic fastener. Lined. Depth 5 cm. Height 15 cm. Length 20 cm.",Active,Fashion,0.018627118,15,Medium
0785695005,785695,Bridgette clutch,66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag with a detachable metal chain shoulder strap, open inner compartment and flap with a decorative metal buckle and concealed magnetic fastener. Lined. Depth 5 cm. Height 15 cm. Length 20 cm.",Active,Fashion,0.015237289,18,Budget
0785706001,785706,Memphis fleece,262,Jacket,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in thick pile with a stand-up collar, zip down the front, side pockets and a drawstring at the hem. Lined.",Active,Fashion,0.030491525,4,Medium
0785709001,785709,Joffrey bomber,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Padded bomber jacket in woven fabric with a small, ribbed stand-up collar and zip down the front. Welt side pockets and ribbing at the cuffs and hem. Lined.",Active,Fashion,0.02201695,2,Medium
0785709005,785709,Joffrey bomber,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Padded bomber jacket in woven fabric with a small, ribbed stand-up collar and zip down the front. Welt side pockets and ribbing at the cuffs and hem. Lined.",Active,Fashion,0.05083051,22,Premium
0785710001,785710,Malm,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted jumper in a soft rib knit. Round neck with a metal press-stud, decorative metal buttons on one shoulder and long raglan sleeves.",Active,Fashion,0.030491525,5,Medium
0785710003,785710,Malm,252,Sweater,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted jumper in a soft rib knit. Round neck with a metal press-stud, decorative metal buttons on one shoulder and long raglan sleeves.",Active,Fashion,0.02201695,1,Medium
0785784002,785784,South,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fitted cardigan in a soft, fine, rib-knit viscose blend with a collar and buttons down the front.",Active,Fashion,0.030491525,1,Medium
0785787003,785787,Dolce dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Fitted, knee-length, sleeveless dress in a stretch weave with a round neckline. Concealed zip at the back, a seam at the waist and a close-fitting skirt with decorative buttons and a slit at the front of the hem. Unlined.",Active,Fashion,0.05083051,223,Premium
0785787004,785787,Dolce dress,265,Dress,Garment Full body,1010004,Check,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Fitted, knee-length, sleeveless dress in a stretch weave with a round neckline. Concealed zip at the back, a seam at the waist and a close-fitting skirt with decorative buttons and a slit at the front of the hem. Unlined.",Active,Fashion,0.04974576,20,Premium
0785787005,785787,Dolce dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Fitted, knee-length, sleeveless dress in a stretch weave with a round neckline. Concealed zip at the back, a seam at the waist and a close-fitting skirt with decorative buttons and a slit at the front of the hem. Unlined.",New,Fashion,0.05083051,40,Premium
0785796001,785796,Cap Paco Solid,69,Cap/peaked,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Cap in cotton twill with an adjustable plastic fastener at the back.,Active,Fashion,0.010152542,11,Budget
0785827001,785827,Violin XMAS deco blouse,258,Blouse,Garment Upper body,1010002,Application/3D,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless, round-necked top in an airy, pattern-weave fabric decorated with plastic sparkly stones front and back. Opening with a button at the back of the neck, and a straight-cut hem. Unlined.",Active,Fashion,0.018627118,1,Medium
0785829001,785829,Blondie tuxedo shirt,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a crêpe weave with a small stand-up collar, bib front and concealed buttons down the front. Long sleeves with wide, buttoned cuffs, and a rounded hem.",Active,Fashion,0.02540678,1,Medium
0785855001,785855,Robin 10pk R Basic shorttrunk,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs.",Active,Basic,0.07625423,11,Premium
0785856001,785856,Chris 10pk R Basic mid trunks,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch jersey with flatlock seams for added comfort, an elasticated waist, lined front and slightly longer legs. The cotton content of the trunks is organic.",Active,Basic,0.07625423,19,Premium
0785913002,785913,BEE TEE,255,T-shirt,Garment Upper body,1010017,Stripe,13,Beige,2,Medium Dusty,11,Beige,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"T-shirt in soft, striped cotton jersey.",Active,Fashion,0.02201695,3,Medium
